Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,066062,1955,04,82.5,Y
IDCJAC0001,066062,1955,05,331.1,Y
IDCJAC0001,066062,1955,06,123.2,Y
IDCJAC0001,066062,1955,07,39.4,Y
IDCJAC0001,066062,1955,08,13.6,Y
IDCJAC0001,066062,1955,09,27.8,Y
IDCJAC0001,066062,1955,10,46.6,Y
IDCJAC0001,066062,1955,11,230.5,Y
IDCJAC0001,066062,1955,12,222.2,Y
IDCJAC0001,066062,1956,01,99.9,Y
IDCJAC0001,066062,1956,02,564.2,Y
IDCJAC0001,066062,1956,03,367.1,Y
IDCJAC0001,066062,1956,04,22.5,Y
IDCJAC0001,066062,1956,05,147.6,Y
IDCJAC0001,066062,1956,06,227.7,Y
IDCJAC0001,066062,1956,07,51.6,Y
IDCJAC0001,066062,1956,08,87.7,Y
IDCJAC0001,066062,1956,09,41.8,Y
IDCJAC0001,066062,1956,10,64.7,Y
IDCJAC0001,066062,1956,11,10.0,Y
IDCJAC0001,066062,1956,12,26.2,Y
IDCJAC0001,066062,1957,01,53.6,Y
IDCJAC0001,066062,1957,02,74.8,Y
IDCJAC0001,066062,1957,03,113.6,Y
IDCJAC0001,066062,1957,04,25.1,Y
IDCJAC0001,066062,1957,05,3.7,Y
IDCJAC0001,066062,1957,06,36.0,Y
IDCJAC0001,066062,1957,07,128.4,Y
IDCJAC0001,066062,1957,08,144.8,Y
IDCJAC0001,066062,1957,09,17.4,Y
IDCJAC0001,066062,1957,10,12.5,Y
IDCJAC0001,066062,1957,11,27.1,Y
IDCJAC0001,066062,1957,12,53.5,Y
IDCJAC0001,066062,1958,01,129.2,Y
IDCJAC0001,066062,1958,02,372.8,Y
IDCJAC0001,066062,1958,03,333.4,Y
IDCJAC0001,066062,1958,04,71.9,Y
IDCJAC0001,066062,1958,05,16.6,Y
IDCJAC0001,066062,1958,06,205.7,Y
IDCJAC0001,066062,1958,07,28.8,Y
IDCJAC0001,066062,1958,08,94.5,Y
IDCJAC0001,066062,1958,09,30.4,Y
IDCJAC0001,066062,1958,10,55.8,Y
IDCJAC0001,066062,1958,11,17.3,Y
IDCJAC0001,066062,1958,12,148.7,Y
IDCJAC0001,066062,1959,01,163.6,Y
IDCJAC0001,066062,1959,02,202.2,Y
IDCJAC0001,066062,1959,03,143.2,Y
IDCJAC0001,066062,1959,04,41.0,Y
IDCJAC0001,066062,1959,05,57.9,Y
IDCJAC0001,066062,1959,06,109.8,Y
IDCJAC0001,066062,1959,07,196.4,Y
IDCJAC0001,066062,1959,08,85.4,Y
IDCJAC0001,066062,1959,09,86.7,Y
IDCJAC0001,066062,1959,10,282.8,Y
IDCJAC0001,066062,1959,11,99.0,Y
IDCJAC0001,066062,1959,12,49.1,Y
IDCJAC0001,066062,1960,01,57.9,Y
IDCJAC0001,066062,1960,02,93.6,Y
IDCJAC0001,066062,1960,03,53.7,Y
IDCJAC0001,066062,1960,04,29.1,Y
IDCJAC0001,066062,1960,05,109.1,Y
IDCJAC0001,066062,1960,06,91.4,Y
IDCJAC0001,066062,1960,07,140.5,Y
IDCJAC0001,066062,1960,08,56.9,Y
IDCJAC0001,066062,1960,09,67.8,Y
IDCJAC0001,066062,1960,10,280.3,Y
IDCJAC0001,066062,1960,11,71.6,Y
IDCJAC0001,066062,1960,12,244.9,Y
IDCJAC0001,066062,1961,01,62.6,Y
IDCJAC0001,066062,1961,02,75.0,Y
IDCJAC0001,066062,1961,03,41.0,Y
IDCJAC0001,066062,1961,04,89.4,Y
IDCJAC0001,066062,1961,05,31.4,Y
IDCJAC0001,066062,1961,06,54.0,Y
IDCJAC0001,066062,1961,07,42.0,Y
IDCJAC0001,066062,1961,08,239.9,Y
IDCJAC0001,066062,1961,09,52.5,Y
IDCJAC0001,066062,1961,10,74.4,Y
IDCJAC0001,066062,1961,11,517.2,Y
IDCJAC0001,066062,1961,12,172.2,Y
IDCJAC0001,066062,1962,01,133.4,Y
IDCJAC0001,066062,1962,02,158.2,Y
IDCJAC0001,066062,1962,03,62.8,Y
IDCJAC0001,066062,1962,04,100.3,Y
IDCJAC0001,066062,1962,05,270.1,Y
IDCJAC0001,066062,1962,06,4.1,Y
IDCJAC0001,066062,1962,07,69.7,Y
IDCJAC0001,066062,1962,08,109.7,Y
IDCJAC0001,066062,1962,09,86.5,Y
IDCJAC0001,066062,1962,10,21.9,Y
IDCJAC0001,066062,1962,11,10.4,Y
IDCJAC0001,066062,1962,12,114.1,Y
IDCJAC0001,066062,1963,01,138.7,Y
IDCJAC0001,066062,1963,02,50.4,Y
IDCJAC0001,066062,1963,03,387.8,Y
IDCJAC0001,066062,1963,04,238.6,Y
IDCJAC0001,066062,1963,05,211.1,Y
IDCJAC0001,066062,1963,06,264.8,Y
IDCJAC0001,066062,1963,07,67.2,Y
IDCJAC0001,066062,1963,08,269.2,Y
IDCJAC0001,066062,1963,09,24.8,Y
IDCJAC0001,066062,1963,10,62.4,Y
IDCJAC0001,066062,1963,11,41.5,Y
IDCJAC0001,066062,1963,12,279.1,Y
IDCJAC0001,066062,1964,01,18.2,Y
IDCJAC0001,066062,1964,02,37.0,Y
IDCJAC0001,066062,1964,03,171.7,Y
IDCJAC0001,066062,1964,04,139.6,Y
IDCJAC0001,066062,1964,05,78.1,Y
IDCJAC0001,066062,1964,06,407.5,Y
IDCJAC0001,066062,1964,07,9.5,Y
IDCJAC0001,066062,1964,08,25.7,Y
IDCJAC0001,066062,1964,09,15.1,Y
IDCJAC0001,066062,1964,10,86.3,Y
IDCJAC0001,066062,1964,11,74.2,Y
IDCJAC0001,066062,1964,12,38.0,Y
IDCJAC0001,066062,1965,01,36.8,Y
IDCJAC0001,066062,1965,02,22.7,Y
IDCJAC0001,066062,1965,03,8.4,Y
IDCJAC0001,066062,1965,04,85.1,Y
IDCJAC0001,066062,1965,05,42.6,Y
IDCJAC0001,066062,1965,06,236.3,Y
IDCJAC0001,066062,1965,07,97.8,Y
IDCJAC0001,066062,1965,08,11.3,Y
IDCJAC0001,066062,1965,09,101.3,Y
IDCJAC0001,066062,1965,10,177.8,Y
IDCJAC0001,066062,1965,11,34.2,Y
IDCJAC0001,066062,1965,12,61.1,Y
IDCJAC0001,066062,1966,01,23.0,Y
IDCJAC0001,066062,1966,02,139.3,Y
IDCJAC0001,066062,1966,03,150.2,Y
IDCJAC0001,066062,1966,04,232.8,Y
IDCJAC0001,066062,1966,05,67.4,Y
IDCJAC0001,066062,1966,06,138.8,Y
IDCJAC0001,066062,1966,07,13.0,Y
IDCJAC0001,066062,1966,08,88.4,Y
IDCJAC0001,066062,1966,09,56.0,Y
IDCJAC0001,066062,1966,10,58.5,Y
IDCJAC0001,066062,1966,11,166.2,Y
IDCJAC0001,066062,1966,12,96.7,Y
IDCJAC0001,066062,1967,01,163.1,Y
IDCJAC0001,066062,1967,02,153.7,Y
IDCJAC0001,066062,1967,03,146.5,Y
IDCJAC0001,066062,1967,04,41.9,Y
IDCJAC0001,066062,1967,05,40.4,Y
IDCJAC0001,066062,1967,06,244.8,Y
IDCJAC0001,066062,1967,07,29.1,Y
IDCJAC0001,066062,1967,08,179.8,Y
IDCJAC0001,066062,1967,09,98.1,Y
IDCJAC0001,066062,1967,10,74.0,Y
IDCJAC0001,066062,1967,11,126.8,Y
IDCJAC0001,066062,1967,12,44.0,Y
IDCJAC0001,066062,1968,01,134.0,Y
IDCJAC0001,066062,1968,02,19.3,Y
IDCJAC0001,066062,1968,03,103.3,Y
IDCJAC0001,066062,1968,04,14.1,Y
IDCJAC0001,066062,1968,05,115.1,Y
IDCJAC0001,066062,1968,06,26.0,Y
IDCJAC0001,066062,1968,07,61.0,Y
IDCJAC0001,066062,1968,08,31.6,Y
IDCJAC0001,066062,1968,09,5.1,Y
IDCJAC0001,066062,1968,10,6.7,Y
IDCJAC0001,066062,1968,11,17.7,Y
IDCJAC0001,066062,1968,12,90.9,Y
IDCJAC0001,066062,1969,01,35.7,Y
IDCJAC0001,066062,1969,02,255.5,Y
IDCJAC0001,066062,1969,03,92.3,Y
IDCJAC0001,066062,1969,04,193.9,Y
IDCJAC0001,066062,1969,05,46.1,Y
IDCJAC0001,066062,1969,06,206.2,Y
IDCJAC0001,066062,1969,07,49.2,Y
IDCJAC0001,066062,1969,08,161.3,Y
IDCJAC0001,066062,1969,09,56.9,Y
IDCJAC0001,066062,1969,10,47.3,Y
IDCJAC0001,066062,1969,11,266.5,Y
IDCJAC0001,066062,1969,12,36.5,Y
IDCJAC0001,066062,1970,01,142.8,Y
IDCJAC0001,066062,1970,02,49.0,Y
IDCJAC0001,066062,1970,03,185.2,Y
IDCJAC0001,066062,1970,04,54.0,Y
IDCJAC0001,066062,1970,05,10.4,Y
IDCJAC0001,066062,1970,06,43.6,Y
IDCJAC0001,066062,1970,07,1.8,Y
IDCJAC0001,066062,1970,08,33.3,Y
IDCJAC0001,066062,1970,09,165.2,Y
IDCJAC0001,066062,1970,10,20.7,Y
IDCJAC0001,066062,1970,11,125.9,Y
IDCJAC0001,066062,1970,12,271.6,Y
IDCJAC0001,066062,1971,01,119.9,Y
IDCJAC0001,066062,1971,02,171.2,Y
IDCJAC0001,066062,1971,03,89.1,Y
IDCJAC0001,066062,1971,04,96.6,Y
IDCJAC0001,066062,1971,05,102.9,Y
IDCJAC0001,066062,1971,06,74.2,Y
IDCJAC0001,066062,1971,07,19.1,Y
IDCJAC0001,066062,1971,08,172.3,Y
IDCJAC0001,066062,1971,09,53.9,Y
IDCJAC0001,066062,1971,10,1.9,Y
IDCJAC0001,066062,1971,11,75.8,Y
IDCJAC0001,066062,1971,12,132.0,Y
IDCJAC0001,066062,1972,01,385.0,Y
IDCJAC0001,066062,1972,02,100.1,Y
IDCJAC0001,066062,1972,03,183.5,Y
IDCJAC0001,066062,1972,04,72.3,Y
IDCJAC0001,066062,1972,05,91.7,Y
IDCJAC0001,066062,1972,06,117.4,Y
IDCJAC0001,066062,1972,07,4.1,Y
IDCJAC0001,066062,1972,08,33.7,Y
IDCJAC0001,066062,1972,09,13.7,Y
IDCJAC0001,066062,1972,10,174.6,Y
IDCJAC0001,066062,1972,11,65.7,Y
IDCJAC0001,066062,1972,12,40.5,Y
IDCJAC0001,066062,1973,01,268.1,Y
IDCJAC0001,066062,1973,02,357.9,Y
IDCJAC0001,066062,1973,03,93.9,Y
IDCJAC0001,066062,1973,04,79.1,Y
IDCJAC0001,066062,1973,05,33.6,Y
IDCJAC0001,066062,1973,06,69.7,Y
IDCJAC0001,066062,1973,07,107.4,Y
IDCJAC0001,066062,1973,08,88.1,Y
IDCJAC0001,066062,1973,09,72.4,Y
IDCJAC0001,066062,1973,10,174.2,Y
IDCJAC0001,066062,1973,11,117.3,Y
IDCJAC0001,066062,1973,12,30.8,Y
IDCJAC0001,066062,1974,01,183.6,Y
IDCJAC0001,066062,1974,02,121.6,Y
IDCJAC0001,066062,1974,03,270.2,Y
IDCJAC0001,066062,1974,04,160.6,Y
IDCJAC0001,066062,1974,05,230.2,Y
IDCJAC0001,066062,1974,06,207.8,Y
IDCJAC0001,066062,1974,07,14.2,Y
IDCJAC0001,066062,1974,08,174.4,Y
IDCJAC0001,066062,1974,09,42.8,Y
IDCJAC0001,066062,1974,10,70.6,Y
IDCJAC0001,066062,1974,11,99.0,Y
IDCJAC0001,066062,1974,12,27.4,Y
IDCJAC0001,066062,1975,01,38.8,Y
IDCJAC0001,066062,1975,02,137.0,Y
IDCJAC0001,066062,1975,03,380.3,Y
IDCJAC0001,066062,1975,04,75.6,Y
IDCJAC0001,066062,1975,05,16.0,Y
IDCJAC0001,066062,1975,06,355.6,Y
IDCJAC0001,066062,1975,07,46.2,Y
IDCJAC0001,066062,1975,08,22.4,Y
IDCJAC0001,066062,1975,09,48.2,Y
IDCJAC0001,066062,1975,10,108.8,Y
IDCJAC0001,066062,1975,11,28.0,Y
IDCJAC0001,066062,1975,12,36.0,Y
IDCJAC0001,066062,1976,01,296.2,Y
IDCJAC0001,066062,1976,02,232.8,Y
IDCJAC0001,066062,1976,03,297.2,Y
IDCJAC0001,066062,1976,04,51.6,Y
IDCJAC0001,066062,1976,05,26.0,Y
IDCJAC0001,066062,1976,06,146.6,Y
IDCJAC0001,066062,1976,07,154.2,Y
IDCJAC0001,066062,1976,08,41.6,Y
IDCJAC0001,066062,1976,09,125.2,Y
IDCJAC0001,066062,1976,10,259.8,Y
IDCJAC0001,066062,1976,11,123.6,Y
IDCJAC0001,066062,1976,12,27.8,Y
IDCJAC0001,066062,1977,01,110.8,Y
IDCJAC0001,066062,1977,02,161.0,Y
IDCJAC0001,066062,1977,03,251.4,Y
IDCJAC0001,066062,1977,04,23.8,Y
IDCJAC0001,066062,1977,05,127.6,Y
IDCJAC0001,066062,1977,06,102.8,Y
IDCJAC0001,066062,1977,07,8.8,Y
IDCJAC0001,066062,1977,08,21.6,Y
IDCJAC0001,066062,1977,09,47.0,Y
IDCJAC0001,066062,1977,10,8.8,Y
IDCJAC0001,066062,1977,11,34.8,Y
IDCJAC0001,066062,1977,12,24.8,Y
IDCJAC0001,066062,1978,01,219.8,Y
IDCJAC0001,066062,1978,02,10.2,Y
IDCJAC0001,066062,1978,03,254.6,Y
IDCJAC0001,066062,1978,04,132.0,Y
IDCJAC0001,066062,1978,05,122.6,Y
IDCJAC0001,066062,1978,06,314.2,Y
IDCJAC0001,066062,1978,07,17.6,Y
IDCJAC0001,066062,1978,08,35.2,Y
IDCJAC0001,066062,1978,09,111.8,Y
IDCJAC0001,066062,1978,10,89.8,Y
IDCJAC0001,066062,1978,11,95.4,Y
IDCJAC0001,066062,1978,12,95.4,Y
IDCJAC0001,066062,1979,01,114.6,Y
IDCJAC0001,066062,1979,02,17.6,Y
IDCJAC0001,066062,1979,03,191.6,Y
IDCJAC0001,066062,1979,04,25.6,Y
IDCJAC0001,066062,1979,05,114.6,Y
IDCJAC0001,066062,1979,06,170.8,Y
IDCJAC0001,066062,1979,07,27.0,Y
IDCJAC0001,066062,1979,08,7.6,Y
IDCJAC0001,066062,1979,09,25.0,Y
IDCJAC0001,066062,1979,10,46.8,Y
IDCJAC0001,066062,1979,11,66.6,Y
IDCJAC0001,066062,1979,12,2.8,Y
IDCJAC0001,066062,1980,01,173.2,Y
IDCJAC0001,066062,1980,02,75.2,Y
IDCJAC0001,066062,1980,03,65.8,Y
IDCJAC0001,066062,1980,04,11.6,Y
IDCJAC0001,066062,1980,05,124.8,Y
IDCJAC0001,066062,1980,06,47.8,Y
IDCJAC0001,066062,1980,07,44.0,Y
IDCJAC0001,066062,1980,08,14.4,Y
IDCJAC0001,066062,1980,09,5.4,Y
IDCJAC0001,066062,1980,10,32.4,Y
IDCJAC0001,066062,1980,11,60.4,Y
IDCJAC0001,066062,1980,12,81.2,Y
IDCJAC0001,066062,1981,01,58.6,Y
IDCJAC0001,066062,1981,02,206.8,Y
IDCJAC0001,066062,1981,03,42.8,Y
IDCJAC0001,066062,1981,04,118.6,Y
IDCJAC0001,066062,1981,05,91.0,Y
IDCJAC0001,066062,1981,06,60.4,Y
IDCJAC0001,066062,1981,07,38.0,Y
IDCJAC0001,066062,1981,08,7.0,Y
IDCJAC0001,066062,1981,09,6.3,Y
IDCJAC0001,066062,1981,10,207.2,Y
IDCJAC0001,066062,1981,11,125.2,Y
IDCJAC0001,066062,1981,12,76.4,Y
IDCJAC0001,066062,1982,01,52.0,Y
IDCJAC0001,066062,1982,02,26.2,Y
IDCJAC0001,066062,1982,03,182.8,Y
IDCJAC0001,066062,1982,04,16.6,Y
IDCJAC0001,066062,1982,05,13.6,Y
IDCJAC0001,066062,1982,06,107.3,Y
IDCJAC0001,066062,1982,07,153.2,Y
IDCJAC0001,066062,1982,08,25.2,Y
IDCJAC0001,066062,1982,09,169.8,Y
IDCJAC0001,066062,1982,10,51.0,Y
IDCJAC0001,066062,1982,11,19.0,Y
IDCJAC0001,066062,1982,12,21.6,Y
IDCJAC0001,066062,1983,01,44.6,Y
IDCJAC0001,066062,1983,02,62.0,Y
IDCJAC0001,066062,1983,03,301.8,Y
IDCJAC0001,066062,1983,04,153.5,Y
IDCJAC0001,066062,1983,05,215.6,Y
IDCJAC0001,066062,1983,06,76.6,Y
IDCJAC0001,066062,1983,07,39.8,Y
IDCJAC0001,066062,1983,08,116.2,Y
IDCJAC0001,066062,1983,09,49.4,Y
IDCJAC0001,066062,1983,10,155.2,Y
IDCJAC0001,066062,1983,11,28.8,Y
IDCJAC0001,066062,1983,12,102.4,Y
IDCJAC0001,066062,1984,01,191.0,Y
IDCJAC0001,066062,1984,02,118.0,Y
IDCJAC0001,066062,1984,03,293.2,Y
IDCJAC0001,066062,1984,04,106.6,Y
IDCJAC0001,066062,1984,05,126.4,Y
IDCJAC0001,066062,1984,06,86.8,Y
IDCJAC0001,066062,1984,07,150.2,Y
IDCJAC0001,066062,1984,08,11.0,Y
IDCJAC0001,066062,1984,09,45.2,Y
IDCJAC0001,066062,1984,10,60.6,Y
IDCJAC0001,066062,1984,11,512.8,Y
IDCJAC0001,066062,1984,12,98.8,Y
IDCJAC0001,066062,1985,01,5.6,Y
IDCJAC0001,066062,1985,02,57.8,Y
IDCJAC0001,066062,1985,03,81.4,Y
IDCJAC0001,066062,1985,04,313.4,Y
IDCJAC0001,066062,1985,05,123.8,Y
IDCJAC0001,066062,1985,06,124.8,Y
IDCJAC0001,066062,1985,07,81.8,Y
IDCJAC0001,066062,1985,08,28.2,Y
IDCJAC0001,066062,1985,09,72.2,Y
IDCJAC0001,066062,1985,10,166.6,Y
IDCJAC0001,066062,1985,11,59.8,Y
IDCJAC0001,066062,1985,12,101.6,Y
IDCJAC0001,066062,1986,01,202.8,Y
IDCJAC0001,066062,1986,02,91.0,Y
IDCJAC0001,066062,1986,03,15.0,Y
IDCJAC0001,066062,1986,04,117.4,Y
IDCJAC0001,066062,1986,05,50.2,Y
IDCJAC0001,066062,1986,06,11.8,Y
IDCJAC0001,066062,1986,07,27.4,Y
IDCJAC0001,066062,1986,08,470.6,Y
IDCJAC0001,066062,1986,09,30.2,Y
IDCJAC0001,066062,1986,10,56.6,Y
IDCJAC0001,066062,1986,11,143.8,Y
IDCJAC0001,066062,1986,12,8.5,Y
IDCJAC0001,066062,1987,01,67.4,Y
IDCJAC0001,066062,1987,02,27.0,Y
IDCJAC0001,066062,1987,03,158.4,Y
IDCJAC0001,066062,1987,04,47.0,Y
IDCJAC0001,066062,1987,05,54.8,Y
IDCJAC0001,066062,1987,06,82.2,Y
IDCJAC0001,066062,1987,07,110.6,Y
IDCJAC0001,066062,1987,08,199.6,Y
IDCJAC0001,066062,1987,09,8.4,Y
IDCJAC0001,066062,1987,10,285.0,Y
IDCJAC0001,066062,1987,11,188.0,Y
IDCJAC0001,066062,1987,12,84.4,Y
IDCJAC0001,066062,1988,01,273.2,Y
IDCJAC0001,066062,1988,02,102.0,Y
IDCJAC0001,066062,1988,03,84.6,Y
IDCJAC0001,066062,1988,04,506.6,Y
IDCJAC0001,066062,1988,05,166.8,Y
IDCJAC0001,066062,1988,06,81.2,Y
IDCJAC0001,066062,1988,07,120.0,Y
IDCJAC0001,066062,1988,08,68.8,Y
IDCJAC0001,066062,1988,09,141.8,Y
IDCJAC0001,066062,1988,10,0.6,Y
IDCJAC0001,066062,1988,11,174.6,Y
IDCJAC0001,066062,1988,12,141.6,Y
IDCJAC0001,066062,1989,01,137.4,Y
IDCJAC0001,066062,1989,02,115.6,Y
IDCJAC0001,066062,1989,03,158.0,Y
IDCJAC0001,066062,1989,04,368.4,Y
IDCJAC0001,066062,1989,05,143.0,Y
IDCJAC0001,066062,1989,06,291.0,Y
IDCJAC0001,066062,1989,07,18.6,Y
IDCJAC0001,066062,1989,08,66.4,Y
IDCJAC0001,066062,1989,09,2.8,Y
IDCJAC0001,066062,1989,10,13.2,Y
IDCJAC0001,066062,1989,11,50.8,Y
IDCJAC0001,066062,1989,12,161.2,Y
IDCJAC0001,066062,1990,01,84.0,Y
IDCJAC0001,066062,1990,02,630.6,Y
IDCJAC0001,066062,1990,03,161.6,Y
IDCJAC0001,066062,1990,04,320.4,Y
IDCJAC0001,066062,1990,05,131.2,Y
IDCJAC0001,066062,1990,06,45.2,Y
IDCJAC0001,066062,1990,07,67.0,Y
IDCJAC0001,066062,1990,08,204.8,Y
IDCJAC0001,066062,1990,09,205.4,Y
IDCJAC0001,066062,1990,10,46.8,Y
IDCJAC0001,066062,1990,11,36.2,Y
IDCJAC0001,066062,1990,12,43.6,Y
IDCJAC0001,066062,1991,01,120.0,Y
IDCJAC0001,066062,1991,02,63.4,Y
IDCJAC0001,066062,1991,03,28.6,Y
IDCJAC0001,066062,1991,04,53.0,Y
IDCJAC0001,066062,1991,05,141.2,Y
IDCJAC0001,066062,1991,06,340.6,Y
IDCJAC0001,066062,1991,07,108.4,Y
IDCJAC0001,066062,1991,08,6.0,Y
IDCJAC0001,066062,1991,09,18.4,Y
IDCJAC0001,066062,1991,10,11.0,Y
IDCJAC0001,066062,1991,11,40.6,Y
IDCJAC0001,066062,1991,12,190.2,Y
IDCJAC0001,066062,1992,01,66.2,Y
IDCJAC0001,066062,1992,02,408.6,Y
IDCJAC0001,066062,1992,03,76.4,Y
IDCJAC0001,066062,1992,04,60.8,Y
IDCJAC0001,066062,1992,05,68.2,Y
IDCJAC0001,066062,1992,06,108.0,Y
IDCJAC0001,066062,1992,07,14.8,Y
IDCJAC0001,066062,1992,08,48.0,Y
IDCJAC0001,066062,1992,09,21.0,Y
IDCJAC0001,066062,1992,10,70.8,Y
IDCJAC0001,066062,1992,11,138.0,Y
IDCJAC0001,066062,1992,12,201.6,Y
IDCJAC0001,066062,1993,01,61.0,Y
IDCJAC0001,066062,1993,02,100.2,Y
IDCJAC0001,066062,1993,03,97.4,Y
IDCJAC0001,066062,1993,04,66.2,Y
IDCJAC0001,066062,1993,05,18.6,Y
IDCJAC0001,066062,1993,06,55.8,Y
IDCJAC0001,066062,1993,07,104.4,Y
IDCJAC0001,066062,1993,08,62.0,Y
IDCJAC0001,066062,1993,09,159.4,Y
IDCJAC0001,066062,1993,10,59.0,Y
IDCJAC0001,066062,1993,11,93.4,Y
IDCJAC0001,066062,1993,12,35.6,Y
IDCJAC0001,066062,1994,01,52.2,Y
IDCJAC0001,066062,1994,02,99.2,Y
IDCJAC0001,066062,1994,03,197.4,Y
IDCJAC0001,066062,1994,04,140.2,Y
IDCJAC0001,066062,1994,05,33.2,Y
IDCJAC0001,066062,1994,06,75.0,Y
IDCJAC0001,066062,1994,07,76.2,N
IDCJAC0001,066062,1994,08,23.2,Y
IDCJAC0001,066062,1994,09,24.2,Y
IDCJAC0001,066062,1994,10,50.0,Y
IDCJAC0001,066062,1994,11,56.6,Y
IDCJAC0001,066062,1994,12,80.8,Y
IDCJAC0001,066062,1995,01,95.4,Y
IDCJAC0001,066062,1995,02,51.0,Y
IDCJAC0001,066062,1995,03,187.4,Y
IDCJAC0001,066062,1995,04,28.8,Y
IDCJAC0001,066062,1995,05,184.0,Y
IDCJAC0001,066062,1995,06,122.6,Y
IDCJAC0001,066062,1995,07,5.4,Y
IDCJAC0001,066062,1995,08,0.0,Y
IDCJAC0001,066062,1995,09,226.2,Y
IDCJAC0001,066062,1995,10,46.8,Y
IDCJAC0001,066062,1995,11,180.4,Y
IDCJAC0001,066062,1995,12,101.8,Y
IDCJAC0001,066062,1996,01,150.0,Y
IDCJAC0001,066062,1996,02,54.8,Y
IDCJAC0001,066062,1996,03,66.2,Y
IDCJAC0001,066062,1996,04,43.4,Y
IDCJAC0001,066062,1996,05,177.8,Y
IDCJAC0001,066062,1996,06,166.4,Y
IDCJAC0001,066062,1996,07,54.8,Y
IDCJAC0001,066062,1996,08,146.2,Y
IDCJAC0001,066062,1996,09,121.8,Y
IDCJAC0001,066062,1996,10,23.6,Y
IDCJAC0001,066062,1996,11,103.6,Y
IDCJAC0001,066062,1996,12,40.0,Y
IDCJAC0001,066062,1997,01,185.6,Y
IDCJAC0001,066062,1997,02,137.0,Y
IDCJAC0001,066062,1997,03,23.2,Y
IDCJAC0001,066062,1997,04,5.2,Y
IDCJAC0001,066062,1997,05,193.8,Y
IDCJAC0001,066062,1997,06,99.8,Y
IDCJAC0001,066062,1997,07,180.2,Y
IDCJAC0001,066062,1997,08,27.2,Y
IDCJAC0001,066062,1997,09,118.4,Y
IDCJAC0001,066062,1997,10,49.0,Y
IDCJAC0001,066062,1997,11,29.4,Y
IDCJAC0001,066062,1997,12,29.4,Y
IDCJAC0001,066062,1998,01,99.0,Y
IDCJAC0001,066062,1998,02,31.0,Y
IDCJAC0001,066062,1998,03,27.0,Y
IDCJAC0001,066062,1998,04,328.4,Y
IDCJAC0001,066062,1998,05,263.8,Y
IDCJAC0001,066062,1998,06,130.8,Y
IDCJAC0001,066062,1998,07,86.8,Y
IDCJAC0001,066062,1998,08,482.6,Y
IDCJAC0001,066062,1998,09,37.6,Y
IDCJAC0001,066062,1998,10,37.0,Y
IDCJAC0001,066062,1998,11,69.8,Y
IDCJAC0001,066062,1998,12,54.8,Y
IDCJAC0001,066062,1999,01,178.0,Y
IDCJAC0001,066062,1999,02,143.0,Y
IDCJAC0001,066062,1999,03,28.0,Y
IDCJAC0001,066062,1999,04,244.8,Y
IDCJAC0001,066062,1999,05,57.4,Y
IDCJAC0001,066062,1999,06,93.8,Y
IDCJAC0001,066062,1999,07,181.6,Y
IDCJAC0001,066062,1999,08,134.8,Y
IDCJAC0001,066062,1999,09,30.0,Y
IDCJAC0001,066062,1999,10,205.2,Y
IDCJAC0001,066062,1999,11,91.4,Y
IDCJAC0001,066062,1999,12,82.4,Y
IDCJAC0001,066062,2000,01,55.8,Y
IDCJAC0001,066062,2000,02,18.6,Y
IDCJAC0001,066062,2000,03,248.4,Y
IDCJAC0001,066062,2000,04,64.0,Y
IDCJAC0001,066062,2000,05,55.8,Y
IDCJAC0001,066062,2000,06,37.0,Y
IDCJAC0001,066062,2000,07,25.4,Y
IDCJAC0001,066062,2000,08,20.6,Y
IDCJAC0001,066062,2000,09,29.4,Y
IDCJAC0001,066062,2000,10,79.4,Y
IDCJAC0001,066062,2000,11,140.8,Y
IDCJAC0001,066062,2000,12,46.4,Y
IDCJAC0001,066062,2001,01,186.4,Y
IDCJAC0001,066062,2001,02,109.0,Y
IDCJAC0001,066062,2001,03,110.2,Y
IDCJAC0001,066062,2001,04,162.2,Y
IDCJAC0001,066062,2001,05,371.4,Y
IDCJAC0001,066062,2001,06,22.0,Y
IDCJAC0001,066062,2001,07,128.0,Y
IDCJAC0001,066062,2001,08,72.8,Y
IDCJAC0001,066062,2001,09,27.6,Y
IDCJAC0001,066062,2001,10,30.6,Y
IDCJAC0001,066062,2001,11,98.4,Y
IDCJAC0001,066062,2001,12,40.2,Y
IDCJAC0001,066062,2002,01,98.4,Y
IDCJAC0001,066062,2002,02,348.2,Y
IDCJAC0001,066062,2002,03,45.4,Y
IDCJAC0001,066062,2002,04,68.4,Y
IDCJAC0001,066062,2002,05,92.8,Y
IDCJAC0001,066062,2002,06,28.4,Y
IDCJAC0001,066062,2002,07,24.2,Y
IDCJAC0001,066062,2002,08,19.8,Y
IDCJAC0001,066062,2002,09,21.8,Y
IDCJAC0001,066062,2002,10,5.8,Y
IDCJAC0001,066062,2002,11,31.8,Y
IDCJAC0001,066062,2002,12,75.0,Y
IDCJAC0001,066062,2003,01,13.6,Y
IDCJAC0001,066062,2003,02,59.4,Y
IDCJAC0001,066062,2003,03,132.0,Y
IDCJAC0001,066062,2003,04,192.2,Y
IDCJAC0001,066062,2003,05,348.6,Y
IDCJAC0001,066062,2003,06,76.4,Y
IDCJAC0001,066062,2003,07,58.2,Y
IDCJAC0001,066062,2003,08,43.0,Y
